event_id,date,warehouse_id,product_id,location_code,quantity_picked,pick_duration_seconds
E08319,2024-06-18,WH2,P001,WH2-Z4-A1-R1-S2,4,98.0
E08320,2024-07-17,WH3,P015,WH3-Z3-A1-R2-S3,9,82.5
E08320,2024-07-17,WH3,P005,WH3-Z3-A2-R3-S3,10,23.9
E08320,2024-07-17,WH3,P004,WH3-Z2-A1-R5-S2,6,47.2
E08321,2024-08-08,WH1,P018,WH1-Z4-A4-R3-S1,2,121.1
E08321,2024-08-08,WH1,P014,WH1-Z4-A1-R1-S2,6,39.7
E08321,2024-08-08,WH1,P010,WH1-Z3-A2-R4-S3,3,45.0
E08321,2024-08-08,WH1,P014,WH1-Z4-A1-R1-S3,6,43.7
E08322,2024-11-07,WH3,P004,WH3-Z2-A1-R5-S2,6,65.7
E08323,2024-11-25,WH3,P015,WH3-Z3-A1-R2-S3,3,79.1
E08324,2024-07-21,WH3,P015,WH3-Z3-A1-R2-S3,10,80.2
E08324,2024-07-21,WH3,P003,WH3-Z4-A3-R3-S1,9,47.7
E08324,2024-07-21,WH3,P006,WH3-Z1-A1-R2-S2,7,86.6
E08325,2024-09-27,WH3,P006,WH3-Z1-A3-R1-S1,1,58.7
E08325,2024-09-27,WH3,P013,WH3-Z3-A4-R2-S3,2,58.9
E08325,2024-09-27,WH3,P017,WH3-Z3-A4-R3-S3,6,19.1
E08325,2024-09-27,WH3,P006,WH3-Z1-A3-R1-S1,3,65.0
E08326,2024-01-09,WH1,P002,WH1-Z1-A3-R4-S3,5,61.1
E08327,2024-01-24,WH1,P007,WH1-Z2-A2-R5-S1,6,75.1
E08328,2024-08-16,WH2,P001,WH2-Z1-A2-R4-S1,5,55.9
E08328,2024-08-16,WH2,P019,WH2-Z2-A3-R3-S1,3,44.9
E08328,2024-08-16,WH2,P018,WH2-Z1-A1-R5-S1,7,52.6
E08328,2024-08-16,WH2,P010,WH2-Z4-A1-R2-S2,2,72.7
E08329,2024-08-27,WH1,P007,WH1-Z2-A4-R2-S3,5,83.5
E08330,2024-03-07,WH2,P015,WH2-Z4-A4-R2-S1,7,118.6
E08330,2024-03-07,WH2,P001,WH2-Z3-A1-R2-S1,9,52.1
E08331,2024-02-14,WH1,P002,WH1-Z1-A3-R4-S3,5,64.4
E08331,2024-02-14,WH1,P003,WH1-Z3-A1-R5-S2,4,68.2
E08331,2024-02-14,WH1,P008,WH1-Z3-A2-R1-S2,1,29.1
E08331,2024-02-14,WH1,P009,WH1-Z4-A1-R3-S2,5,43.1
E08331,2024-02-14,WH1,P010,WH1-Z4-A2-R3-S1,5,23.1
E08332,2024-06-01,WH3,P012,WH3-Z2-A3-R3-S1,1,77.1
E08332,2024-06-01,WH3,P015,WH3-Z3-A1-R2-S3,3,47.6
E08332,2024-06-01,WH3,P017,WH3-Z3-A4-R3-S3,4,36.4
E08332,2024-06-01,WH3,P003,WH3-Z3-A1-R1-S2,8,41.0
E08332,2024-06-01,WH3,P006,WH3-Z4-A2-R3-S1,7,41.8
E08333,2024-07-18,WH3,P005,WH3-Z3-A4-R3-S1,2,103.7
E08333,2024-07-18,WH3,P020,WH3-Z3-A3-R4-S1,1,24.5
E08334,2024-01-11,WH3,P008,WH3-Z1-A3-R3-S3,5,60.8
E08334,2024-01-11,WH3,P005,WH3-Z3-A4-R3-S1,3,61.9
E08335,2024-12-26,WH1,P003,WH1-Z3-A1-R5-S2,8,87.9
E08336,2024-05-15,WH1,P007,WH1-Z2-A2-R5-S1,8,76.8
E08336,2024-05-15,WH1,P007,WH1-Z2-A4-R2-S3,6,37.4
E08336,2024-05-15,WH1,P018,WH1-Z4-A4-R3-S1,4,54.5
E08336,2024-05-15,WH1,P004,WH1-Z2-A2-R1-S2,7,67.6
E08337,2024-01-16,WH3,P016,WH3-Z1-A4-R2-S3,1,64.5
E08338,2024-02-08,WH2,P001,WH2-Z1-A2-R4-S1,9,52.7
E08338,2024-02-08,WH2,P009,WH2-Z2-A3-R2-S2,8,46.5
E08338,2024-02-08,WH2,P001,WH2-Z4-A3-R3-S1,3,50.7
E08338,2024-02-08,WH2,P009,WH2-Z2-A3-R2-S2,9,50.9
E08339,2024-05-28,WH1,P013,WH1-Z3-A4-R3-S3,6,104.8
E08339,2024-05-28,WH1,P002,WH1-Z1-A3-R4-S3,6,61.8
E08340,2024-05-05,WH2,P010,WH2-Z3-A1-R5-S2,1,88.7
E08340,2024-05-05,WH2,P009,WH2-Z2-A4-R3-S2,7,56.5
E08340,2024-05-05,WH2,P018,WH2-Z4-A2-R2-S2,9,69.2
E08340,2024-05-05,WH2,P012,WH2-Z4-A3-R3-S3,6,25.3
E08340,2024-05-05,WH2,P001,WH2-Z3-A1-R2-S1,3,49.2
E08341,2024-05-14,WH1,P010,WH1-Z4-A2-R3-S1,10,108.8
E08341,2024-05-14,WH1,P007,WH1-Z2-A4-R2-S3,4,66.1
E08341,2024-05-14,WH1,P016,WH1-Z4-A2-R1-S2,9,68.6
E08342,2024-01-14,WH3,P006,WH3-Z3-A1-R2-S2,2,78.0
E08342,2024-01-14,WH3,P006,WH3-Z4-A2-R3-S1,8,39.7
E08342,2024-01-14,WH3,P011,WH3-Z3-A1-R5-S2,7,41.5
E08342,2024-01-14,WH3,P006,WH3-Z1-A3-R1-S1,1,70.5
E08342,2024-01-14,WH3,P013,WH3-Z3-A4-R2-S3,4,60.5
E08343,2024-01-21,WH2,P019,WH2-Z2-A3-R3-S1,9,76.8
E08343,2024-01-21,WH2,P001,WH2-Z3-A2-R2-S2,1,43.2
E08343,2024-01-21,WH2,P009,WH2-Z2-A3-R2-S2,6,39.1
E08343,2024-01-21,WH2,P009,WH2-Z2-A3-R2-S2,1,15.1
E08344,2024-04-17,WH1,P013,WH1-Z3-A4-R3-S3,10,106.8
E08344,2024-04-17,WH1,P004,WH1-Z2-A2-R1-S2,4,51.8
E08344,2024-04-17,WH1,P018,WH1-Z4-A4-R3-S1,5,66.7
E08344,2024-04-17,WH1,P011,WH1-Z4-A4-R2-S1,6,16.6
E08345,2024-05-15,WH1,P002,WH1-Z1-A3-R4-S3,5,62.8
E08345,2024-05-15,WH1,P004,WH1-Z2-A2-R1-S2,7,44.0
E08346,2024-02-21,WH1,P014,WH1-Z4-A1-R1-S3,5,99.9
E08346,2024-02-21,WH1,P016,WH1-Z4-A2-R1-S2,9,25.4
E08346,2024-02-21,WH1,P016,WH1-Z4-A2-R1-S2,1,17.8
E08346,2024-02-21,WH1,P010,WH1-Z3-A2-R4-S3,7,39.3
E08347,2024-01-10,WH2,P010,WH2-Z3-A1-R5-S2,5,83.6
E08347,2024-01-10,WH2,P008,WH2-Z1-A4-R1-S2,1,80.3
E08348,2024-05-06,WH3,P006,WH3-Z1-A3-R1-S1,6,54.2
E08348,2024-05-06,WH3,P005,WH3-Z1-A1-R3-S1,4,35.7
E08348,2024-05-06,WH3,P017,WH3-Z1-A1-R1-S1,8,15.9
E08349,2024-04-14,WH1,P018,WH1-Z4-A4-R3-S1,4,123.8
E08349,2024-04-14,WH1,P002,WH1-Z1-A3-R4-S3,6,76.8
E08349,2024-04-14,WH1,P010,WH1-Z4-A2-R3-S1,4,81.8
E08349,2024-04-14,WH1,P011,WH1-Z4-A4-R2-S1,10,32.7
E08350,2024-06-26,WH1,P014,WH1-Z4-A1-R1-S3,6,100.4
E08351,2024-01-04,WH1,P004,WH1-Z2-A2-R1-S2,9,66.5
E08352,2024-12-17,WH2,P015,WH2-Z4-A4-R2-S1,4,117.9
E08352,2024-12-17,WH2,P004,WH2-Z1-A1-R3-S3,8,92.3
E08352,2024-12-17,WH2,P018,WH2-Z1-A1-R5-S1,1,21.3
E08353,2024-01-05,WH1,P016,WH1-Z4-A2-R1-S2,1,104.0
E08353,2024-01-05,WH1,P007,WH1-Z2-A4-R2-S3,6,66.4
E08353,2024-01-05,WH1,P018,WH1-Z4-A4-R3-S1,3,55.4
E08353,2024-01-05,WH1,P007,WH1-Z2-A4-R2-S3,2,52.4
E08354,2024-11-19,WH3,P006,WH3-Z4-A2-R3-S1,4,104.6
E08354,2024-11-19,WH3,P011,WH3-Z3-A1-R5-S2,4,43.8
E08354,2024-11-19,WH3,P020,WH3-Z3-A4-R3-S2,4,41.9
E08354,2024-11-19,WH3,P012,WH3-Z2-A3-R3-S1,6,41.8
E08354,2024-11-19,WH3,P020,WH3-Z3-A3-R4-S1,5,33.3
E08355,2024-05-21,WH2,P001,WH2-Z1-A2-R4-S1,5,52.3
E08355,2024-05-21,WH2,P001,WH2-Z4-A1-R1-S2,2,82.3
E08356,2024-04-22,WH3,P005,WH3-Z3-A2-R3-S3,1,92.3
E08357,2024-08-10,WH2,P019,WH2-Z2-A3-R3-S3,4,80.2
E08358,2024-05-22,WH1,P008,WH1-Z3-A2-R1-S2,5,88.5
E08358,2024-05-22,WH1,P011,WH1-Z4-A4-R2-S1,5,49.6
E08358,2024-05-22,WH1,P014,WH1-Z4-A1-R1-S2,9,39.3
E08359,2024-05-21,WH1,P004,WH1-Z2-A2-R1-S2,1,69.7
E08359,2024-05-21,WH1,P011,WH1-Z4-A4-R2-S1,6,69.7
E08360,2024-02-18,WH3,P004,WH3-Z2-A1-R5-S2,9,69.1
E08360,2024-02-18,WH3,P005,WH3-Z3-A4-R3-S1,1,60.0
E08360,2024-02-18,WH3,P012,WH3-Z2-A3-R3-S1,2,38.5
E08360,2024-02-18,WH3,P008,WH3-Z1-A3-R3-S3,9,33.8
E08360,2024-02-18,WH3,P012,WH3-Z2-A3-R3-S1,4,32.6
E08361,2024-10-15,WH3,P004,WH3-Z2-A1-R5-S2,4,69.8
E08361,2024-10-15,WH3,P020,WH3-Z3-A4-R3-S2,6,57.4
E08361,2024-10-15,WH3,P020,WH3-Z3-A3-R4-S1,8,22.4
E08361,2024-10-15,WH3,P005,WH3-Z3-A4-R3-S1,4,22.4
E08361,2024-10-15,WH3,P019,WH3-Z3-A1-R5-S3,5,42.5
E08362,2024-06-08,WH2,P001,WH2-Z4-A3-R3-S1,4,112.3
E08362,2024-06-08,WH2,P001,WH2-Z4-A1-R1-S2,2,36.0
E08363,2024-06-13,WH1,P007,WH1-Z2-A4-R2-S3,4,87.1
E08363,2024-06-13,WH1,P013,WH1-Z3-A4-R3-S3,9,34.0
E08364,2024-08-26,WH1,P015,WH1-Z4-A3-R3-S1,6,116.9
E08364,2024-08-26,WH1,P010,WH1-Z3-A2-R4-S3,7,44.2
E08364,2024-08-26,WH1,P015,WH1-Z4-A3-R3-S1,9,43.8
E08364,2024-08-26,WH1,P012,WH1-Z4-A2-R2-S1,10,21.5
E08365,2024-05-10,WH2,P009,WH2-Z2-A4-R3-S2,10,84.1
E08366,2024-03-26,WH3,P005,WH3-Z3-A2-R3-S3,9,92.7
E08367,2024-11-17,WH1,P008,WH1-Z3-A2-R1-S2,3,88.8
E08367,2024-11-17,WH1,P009,WH1-Z4-A1-R3-S2,3,43.4
E08367,2024-11-17,WH1,P010,WH1-Z3-A2-R4-S3,6,42.8
E08367,2024-11-17,WH1,P011,WH1-Z4-A4-R2-S1,2,54.3
E08368,2024-01-15,WH1,P016,WH1-Z4-A2-R1-S2,5,103.5
E08368,2024-01-15,WH1,P008,WH1-Z3-A2-R1-S2,3,31.7
E08368,2024-01-15,WH1,P015,WH1-Z4-A3-R3-S1,1,42.9
E08369,2024-10-24,WH2,P008,WH2-Z1-A4-R1-S2,4,62.3
E08369,2024-10-24,WH2,P007,WH2-Z2-A1-R3-S1,3,56.3
E08370,2024-02-20,WH1,P014,WH1-Z4-A1-R1-S2,4,95.4
E08370,2024-02-20,WH1,P009,WH1-Z4-A1-R3-S2,10,16.3
E08370,2024-02-20,WH1,P010,WH1-Z3-A2-R4-S3,8,40.6
E08370,2024-02-20,WH1,P013,WH1-Z3-A4-R3-S3,6,29.3
E08371,2024-06-04,WH2,P001,WH2-Z4-A3-R3-S1,8,114.1
E08371,2024-06-04,WH2,P012,WH2-Z4-A3-R3-S3,10,16.2
E08371,2024-06-04,WH2,P020,WH2-Z4-A2-R5-S3,3,24.0
E08371,2024-06-04,WH2,P019,WH2-Z2-A3-R3-S1,2,63.8
E08371,2024-06-04,WH2,P009,WH2-Z2-A4-R3-S2,6,22.3
E08372,2024-06-04,WH1,P010,WH1-Z4-A2-R3-S1,9,107.0
E08373,2024-02-07,WH3,P002,WH3-Z4-A1-R1-S1,4,95.9
E08373,2024-02-07,WH3,P002,WH3-Z4-A1-R1-S1,2,13.9
E08373,2024-02-07,WH3,P005,WH3-Z3-A4-R3-S1,1,58.2
E08373,2024-02-07,WH3,P006,WH3-Z3-A1-R2-S2,4,38.6
E08373,2024-02-07,WH3,P009,WH3-Z3-A4-R4-S2,6,38.1
E08374,2024-02-17,WH1,P007,WH1-Z2-A2-R5-S1,9,77.0
E08374,2024-02-17,WH1,P004,WH1-Z2-A2-R1-S2,9,24.2
E08375,2024-03-31,WH2,P018,WH2-Z4-A2-R2-S2,6,108.3
E08375,2024-03-31,WH2,P020,WH2-Z4-A2-R5-S3,3,20.6
E08376,2024-02-14,WH1,P009,WH1-Z4-A1-R3-S2,9,100.6
E08376,2024-02-14,WH1,P014,WH1-Z4-A1-R1-S3,1,19.8
E08376,2024-02-14,WH1,P007,WH1-Z2-A2-R5-S1,4,69.3
E08377,2024-04-17,WH2,P015,WH2-Z4-A4-R2-S1,3,121.6
E08377,2024-04-17,WH2,P009,WH2-Z2-A4-R3-S2,3,52.8
E08377,2024-04-17,WH2,P001,WH2-Z4-A3-R3-S1,7,58.9
E08377,2024-04-17,WH2,P004,WH2-Z1-A1-R3-S3,6,86.1
E08377,2024-04-17,WH2,P019,WH2-Z2-A3-R3-S3,3,48.5
E08378,2024-03-26,WH3,P015,WH3-Z3-A1-R2-S3,9,81.8
E08378,2024-03-26,WH3,P020,WH3-Z3-A4-R3-S2,5,36.4
E08378,2024-03-26,WH3,P005,WH3-Z1-A1-R3-S1,2,72.7
E08378,2024-03-26,WH3,P003,WH3-Z4-A3-R3-S1,6,80.7
E08378,2024-03-26,WH3,P019,WH3-Z3-A1-R5-S3,2,52.2
E08379,2024-10-03,WH2,P009,WH2-Z2-A3-R2-S2,7,79.9
E08380,2024-04-22,WH2,P020,WH2-Z4-A2-R5-S3,3,112.9
E08380,2024-04-22,WH2,P019,WH2-Z2-A3-R3-S1,3,60.1
E08380,2024-04-22,WH2,P010,WH2-Z3-A1-R5-S2,7,53.8
E08380,2024-04-22,WH2,P018,WH2-Z4-A2-R2-S2,2,47.4
E08380,2024-04-22,WH2,P004,WH2-Z1-A1-R3-S3,5,76.5
E08381,2024-07-12,WH3,P017,WH3-Z3-A4-R3-S3,2,103.2
E08381,2024-07-12,WH3,P008,WH3-Z1-A3-R3-S3,2,56.3
E08381,2024-07-12,WH3,P005,WH3-Z3-A4-R3-S1,6,60.9
E08381,2024-07-12,WH3,P006,WH3-Z3-A1-R2-S2,7,41.6
E08381,2024-07-12,WH3,P008,WH3-Z1-A3-R3-S3,10,66.7
E08382,2024-05-07,WH3,P016,WH3-Z1-A4-R2-S3,1,64.5
E08382,2024-05-07,WH3,P006,WH3-Z1-A3-R1-S1,4,25.4
E08382,2024-05-07,WH3,P011,WH3-Z4-A3-R1-S3,5,67.8
E08382,2024-05-07,WH3,P020,WH3-Z3-A4-R3-S2,2,43.4
E08382,2024-05-07,WH3,P006,WH3-Z4-A2-R3-S1,7,49.0
E08383,2024-10-30,WH2,P018,WH2-Z1-A1-R5-S1,3,48.1
E08383,2024-10-30,WH2,P013,WH2-Z1-A4-R5-S2,7,36.6
E08383,2024-10-30,WH2,P019,WH2-Z2-A3-R3-S3,10,43.0
E08383,2024-10-30,WH2,P013,WH2-Z1-A4-R5-S2,1,41.7
E08383,2024-10-30,WH2,P016,WH2-Z3-A3-R3-S1,10,63.7
E08384,2024-08-01,WH1,P008,WH1-Z3-A2-R1-S2,8,86.0
E08384,2024-08-01,WH1,P018,WH1-Z4-A4-R3-S1,1,50.6
E08384,2024-08-01,WH1,P011,WH1-Z2-A1-R1-S2,9,78.7
E08385,2024-03-06,WH1,P002,WH1-Z1-A3-R4-S3,8,64.4
E08385,2024-03-06,WH1,P018,WH1-Z4-A3-R3-S3,5,69.4
E08385,2024-03-06,WH1,P018,WH1-Z4-A4-R3-S1,3,21.2
E08385,2024-03-06,WH1,P002,WH1-Z1-A3-R4-S3,1,78.8
E08386,2024-05-31,WH3,P012,WH3-Z2-A3-R3-S1,7,78.5
E08386,2024-05-31,WH3,P017,WH3-Z1-A1-R1-S1,2,54.0
E08386,2024-05-31,WH3,P017,WH3-Z3-A4-R3-S3,3,74.5
E08387,2024-01-14,WH1,P002,WH1-Z1-A3-R4-S3,1,66.4
E08387,2024-01-14,WH1,P016,WH1-Z4-A2-R1-S2,10,81.4
E08388,2024-08-31,WH1,P011,WH1-Z4-A4-R2-S1,3,121.4
E08389,2024-09-03,WH2,P012,WH2-Z4-A3-R3-S3,7,117.3
E08389,2024-09-03,WH2,P001,WH2-Z3-A1-R2-S1,7,52.4
E08389,2024-09-03,WH2,P019,WH2-Z2-A3-R3-S3,2,50.1
E08390,2024-02-22,WH2,P007,WH2-Z2-A1-R3-S1,10,63.0
E08391,2024-02-24,WH1,P014,WH1-Z4-A1-R1-S3,8,95.1
E08391,2024-02-24,WH1,P018,WH1-Z4-A4-R3-S1,7,40.0
E08391,2024-02-24,WH1,P014,WH1-Z4-A1-R1-S3,3,40.5
E08392,2024-04-01,WH1,P016,WH1-Z4-A2-R1-S2,7,102.5
E08392,2024-04-01,WH1,P010,WH1-Z3-A2-R4-S3,2,41.3
E08392,2024-04-01,WH1,P011,WH1-Z2-A1-R1-S2,5,44.8
E08393,2024-05-03,WH3,P011,WH3-Z3-A1-R5-S2,1,84.5
E08393,2024-05-03,WH3,P011,WH3-Z3-A1-R5-S2,7,16.0
E08393,2024-05-03,WH3,P011,WH3-Z4-A3-R1-S3,3,57.4
E08393,2024-05-03,WH3,P006,WH3-Z1-A1-R2-S2,5,83.6
E08394,2024-04-18,WH3,P006,WH3-Z4-A2-R3-S1,4,108.5
E08394,2024-04-18,WH3,P015,WH3-Z3-A1-R2-S3,7,45.5
E08395,2024-09-16,WH3,P006,WH3-Z4-A2-R3-S1,3,108.0
E08395,2024-09-16,WH3,P015,WH3-Z3-A1-R2-S3,9,41.7
E08395,2024-09-16,WH3,P016,WH3-Z1-A4-R2-S3,1,70.5
E08395,2024-09-16,WH3,P015,WH3-Z3-A1-R2-S3,1,71.6
E08395,2024-09-16,WH3,P017,WH3-Z1-A1-R1-S1,6,56.5
E08396,2024-02-26,WH2,P010,WH2-Z3-A1-R5-S2,3,85.8
E08397,2024-09-21,WH1,P013,WH1-Z3-A4-R3-S3,9,106.6
E08397,2024-09-21,WH1,P013,WH1-Z3-A4-R3-S3,8,16.2
E08397,2024-09-21,WH1,P004,WH1-Z2-A2-R1-S2,10,48.7
E08398,2024-03-23,WH3,P017,WH3-Z3-A1-R3-S2,1,80.8
E08398,2024-03-23,WH3,P005,WH3-Z1-A1-R3-S1,4,50.2
E08398,2024-03-23,WH3,P005,WH3-Z3-A2-R3-S3,3,59.5
E08399,2024-06-18,WH3,P016,WH3-Z1-A4-R2-S3,6,64.4
E08399,2024-06-18,WH3,P005,WH3-Z3-A2-R3-S3,10,66.6
E08399,2024-06-18,WH3,P020,WH3-Z3-A4-R3-S2,10,28.8
E08400,2024-07-26,WH2,P020,WH2-Z4-A2-R5-S3,1,112.1
E08400,2024-07-26,WH2,P004,WH2-Z1-A1-R3-S3,8,79.8
E08400,2024-07-26,WH2,P007,WH2-Z2-A1-R3-S1,2,34.9
E08400,2024-07-26,WH2,P007,WH2-Z2-A1-R3-S1,2,15.4
E08400,2024-07-26,WH2,P018,WH2-Z1-A1-R5-S1,1,34.0
E08401,2024-06-25,WH2,P019,WH2-Z2-A3-R3-S1,5,81.5
E08401,2024-06-25,WH2,P009,WH2-Z2-A3-R2-S2,7,19.9
E08402,2024-01-11,WH2,P015,WH2-Z4-A4-R2-S1,8,119.4
E08402,2024-01-11,WH2,P012,WH2-Z4-A3-R3-S3,7,22.9
E08402,2024-01-11,WH2,P008,WH2-Z1-A4-R1-S2,6,82.3
E08402,2024-01-11,WH2,P001,WH2-Z1-A2-R4-S1,10,35.7
E08402,2024-01-11,WH2,P019,WH2-Z2-A3-R3-S1,10,43.8
E08403,2024-11-22,WH1,P016,WH1-Z4-A2-R1-S2,8,106.7
E08403,2024-11-22,WH1,P002,WH1-Z1-A3-R4-S3,6,79.6
E08403,2024-11-22,WH1,P012,WH1-Z4-A2-R2-S1,9,80.3
E08403,2024-11-22,WH1,P014,WH1-Z4-A1-R1-S2,6,26.7
E08404,2024-08-16,WH2,P001,WH2-Z3-A2-R2-S2,9,90.4
E08404,2024-08-16,WH2,P001,WH2-Z1-A2-R4-S1,3,55.2
E08404,2024-08-16,WH2,P010,WH2-Z4-A1-R2-S2,5,77.4
E08404,2024-08-16,WH2,P001,WH2-Z3-A1-R2-S1,7,32.6
E08405,2024-06-05,WH3,P017,WH3-Z3-A1-R3-S2,8,79.8
E08405,2024-06-05,WH3,P011,WH3-Z4-A3-R1-S3,6,51.1
E08405,2024-06-05,WH3,P020,WH3-Z3-A3-R4-S1,7,36.9
E08405,2024-06-05,WH3,P012,WH3-Z2-A3-R3-S1,6,36.3
E08405,2024-06-05,WH3,P020,WH3-Z3-A3-R4-S1,6,35.7
E08406,2024-07-31,WH1,P012,WH1-Z4-A2-R2-S1,6,107.8
E08407,2024-02-01,WH2,P010,WH2-Z4-A1-R2-S2,5,97.9
E08407,2024-02-01,WH2,P018,WH2-Z1-A1-R5-S1,2,72.9
E08407,2024-02-01,WH2,P019,WH2-Z2-A3-R3-S3,8,49.2
E08407,2024-02-01,WH2,P002,WH2-Z2-A4-R2-S2,9,23.5
E08408,2024-11-09,WH1,P010,WH1-Z4-A2-R3-S1,1,104.4
E08408,2024-11-09,WH1,P007,WH1-Z2-A2-R5-S1,9,55.5
E08408,2024-11-09,WH1,P010,WH1-Z3-A2-R4-S3,5,33.3
E08408,2024-11-09,WH1,P016,WH1-Z4-A2-R1-S2,2,41.6
E08408,2024-11-09,WH1,P014,WH1-Z4-A1-R1-S3,2,23.1
E08409,2024-01-27,WH3,P020,WH3-Z3-A4-R3-S2,9,105.2
E08409,2024-01-27,WH3,P015,WH3-Z3-A1-R2-S3,1,37.8
E08410,2024-12-05,WH3,P005,WH3-Z3-A2-R3-S3,3,92.9
E08410,2024-12-05,WH3,P013,WH3-Z3-A4-R2-S3,4,28.5
E08410,2024-12-05,WH3,P017,WH3-Z1-A1-R1-S1,3,78.3
E08410,2024-12-05,WH3,P004,WH3-Z2-A1-R5-S2,10,42.8
E08410,2024-12-05,WH3,P008,WH3-Z1-A3-R3-S3,7,48.7
E08411,2024-07-03,WH3,P017,WH3-Z1-A1-R1-S1,9,45.2
E08411,2024-07-03,WH3,P011,WH3-Z3-A1-R5-S2,1,56.8
E08411,2024-07-03,WH3,P006,WH3-Z3-A1-R2-S2,2,23.2
E08411,2024-07-03,WH3,P009,WH3-Z3-A4-R4-S2,1,38.9
E08412,2024-08-05,WH3,P006,WH3-Z1-A3-R1-S1,1,58.8
E08413,2024-07-11,WH3,P017,WH3-Z3-A4-R3-S3,9,105.1
E08413,2024-07-11,WH3,P013,WH3-Z3-A4-R2-S3,1,19.0
E08414,2024-02-16,WH1,P010,WH1-Z3-A2-R4-S3,10,90.6
E08414,2024-02-16,WH1,P011,WH1-Z4-A4-R2-S1,3,54.9
E08414,2024-02-16,WH1,P007,WH1-Z2-A2-R5-S1,5,70.8
E08415,2024-11-02,WH3,P005,WH3-Z3-A4-R4-S3,8,108.5
E08415,2024-11-02,WH3,P006,WH3-Z1-A1-R2-S2,4,77.8
E08416,2024-07-19,WH2,P002,WH2-Z2-A4-R2-S2,1,87.5
E08416,2024-07-19,WH2,P019,WH2-Z2-A3-R3-S1,3,25.0
E08416,2024-07-19,WH2,P008,WH2-Z1-A4-R1-S2,2,43.1
E08416,2024-07-19,WH2,P004,WH2-Z1-A1-R3-S3,4,41.0
E08417,2024-02-04,WH1,P013,WH1-Z3-A4-R3-S3,3,102.2
E08417,2024-02-04,WH1,P018,WH1-Z4-A4-R3-S1,6,35.9
E08418,2024-09-03,WH3,P005,WH3-Z3-A4-R3-S1,5,102.2
E08418,2024-09-03,WH3,P008,WH3-Z1-A3-R3-S3,3,59.6
E08419,2024-09-30,WH2,P001,WH2-Z3-A2-R2-S2,10,85.4
E08419,2024-09-30,WH2,P018,WH2-Z1-A1-R5-S1,1,63.7
E08419,2024-09-30,WH2,P013,WH2-Z1-A4-R5-S2,4,38.3
E08419,2024-09-30,WH2,P015,WH2-Z4-A4-R2-S1,3,74.5
E08420,2024-08-19,WH1,P018,WH1-Z4-A4-R3-S1,7,123.5
E08420,2024-08-19,WH1,P010,WH1-Z4-A2-R3-S1,4,32.1
E08420,2024-08-19,WH1,P018,WH1-Z4-A4-R3-S1,3,27.1
E08420,2024-08-19,WH1,P014,WH1-Z4-A1-R1-S3,4,38.3
E08420,2024-08-19,WH1,P012,WH1-Z4-A2-R2-S1,5,27.4
E08421,2024-11-03,WH2,P001,WH2-Z3-A1-R2-S1,7,78.6
E08421,2024-11-03,WH2,P012,WH2-Z4-A3-R3-S3,4,49.2
E08421,2024-11-03,WH2,P013,WH2-Z1-A4-R5-S2,5,80.5
E08421,2024-11-03,WH2,P016,WH2-Z3-A3-R3-S1,5,62.6
E08422,2024-11-22,WH2,P015,WH2-Z4-A4-R2-S1,5,120.0
E08423,2024-01-04,WH2,P010,WH2-Z3-A1-R5-S2,3,88.5
E08423,2024-01-04,WH2,P019,WH2-Z2-A3-R3-S1,3,54.2
E08423,2024-01-04,WH2,P001,WH2-Z3-A1-R2-S1,8,47.2
E08423,2024-01-04,WH2,P012,WH2-Z4-A3-R3-S3,3,48.1
E08423,2024-01-04,WH2,P020,WH2-Z4-A2-R5-S3,7,23.2
E08424,2024-10-27,WH1,P010,WH1-Z3-A2-R4-S3,3,94.6
E08424,2024-10-27,WH1,P009,WH1-Z4-A1-R3-S2,6,44.6
E08424,2024-10-27,WH1,P012,WH1-Z4-A2-R2-S1,2,22.1
E08424,2024-10-27,WH1,P007,WH1-Z2-A4-R2-S3,10,66.5
E08424,2024-10-27,WH1,P003,WH1-Z3-A1-R5-S2,1,63.0
E08425,2024-03-26,WH2,P019,WH2-Z2-A3-R3-S1,1,78.8
E08425,2024-03-26,WH2,P007,WH2-Z2-A1-R3-S1,2,30.6
E08426,2024-10-17,WH3,P006,WH3-Z1-A1-R2-S2,2,43.4
E08426,2024-10-17,WH3,P006,WH3-Z1-A1-R2-S2,3,15.2
E08426,2024-10-17,WH3,P015,WH3-Z3-A1-R2-S3,6,54.2
E08426,2024-10-17,WH3,P014,WH3-Z3-A4-R2-S2,4,35.4
E08426,2024-10-17,WH3,P006,WH3-Z1-A1-R2-S2,5,71.6
E08427,2024-09-17,WH2,P001,WH2-Z4-A3-R3-S1,10,114.5
E08427,2024-09-17,WH2,P008,WH2-Z1-A4-R1-S2,7,83.3
E08428,2024-12-04,WH2,P010,WH2-Z4-A1-R2-S2,4,96.0
E08428,2024-12-04,WH2,P019,WH2-Z2-A3-R3-S3,2,68.1
E08428,2024-12-04,WH2,P010,WH2-Z3-A1-R5-S2,8,50.0
E08428,2024-12-04,WH2,P003,WH2-Z3-A4-R1-S2,5,45.5
E08428,2024-12-04,WH2,P010,WH2-Z4-A1-R2-S2,4,55.6
E08429,2024-09-06,WH1,P011,WH1-Z2-A1-R1-S2,2,61.8
E08429,2024-09-06,WH1,P011,WH1-Z4-A4-R2-S1,7,77.4
E08429,2024-09-06,WH1,P007,WH1-Z2-A4-R2-S3,2,51.7
