date,product_id,location_code,warehouse_id,inventory_level,units_sold,units_received
2024-01-06,P010,WH2-Z3-A1-R5-S2,WH2,384,26,0
2024-01-07,P010,WH2-Z3-A1-R5-S2,WH2,352,32,0
2024-01-08,P010,WH2-Z3-A1-R5-S2,WH2,323,29,0
2024-01-09,P010,WH2-Z3-A1-R5-S2,WH2,257,66,0
2024-01-10,P010,WH2-Z3-A1-R5-S2,WH2,239,18,0
2024-01-11,P010,WH2-Z3-A1-R5-S2,WH2,222,17,0
2024-01-12,P010,WH2-Z3-A1-R5-S2,WH2,199,23,0
2024-01-13,P010,WH2-Z3-A1-R5-S2,WH2,172,27,0
2024-01-14,P010,WH2-Z3-A1-R5-S2,WH2,140,32,0
2024-01-15,P010,WH2-Z3-A1-R5-S2,WH2,122,18,0
2024-01-16,P010,WH2-Z3-A1-R5-S2,WH2,102,20,0
2024-01-17,P010,WH2-Z3-A1-R5-S2,WH2,77,25,0
2024-01-18,P010,WH2-Z3-A1-R5-S2,WH2,52,25,0
2024-01-19,P010,WH2-Z3-A1-R5-S2,WH2,26,26,0
2024-01-20,P010,WH2-Z3-A1-R5-S2,WH2,0,26,0
2024-01-21,P010,WH2-Z3-A1-R5-S2,WH2,361,78,439
2024-01-22,P010,WH2-Z3-A1-R5-S2,WH2,333,28,0
2024-01-23,P010,WH2-Z3-A1-R5-S2,WH2,310,23,0
2024-01-24,P010,WH2-Z3-A1-R5-S2,WH2,295,15,0
2024-01-25,P010,WH2-Z3-A1-R5-S2,WH2,276,19,0
2024-01-26,P010,WH2-Z3-A1-R5-S2,WH2,250,26,0
2024-01-27,P010,WH2-Z3-A1-R5-S2,WH2,220,30,0
2024-01-28,P010,WH2-Z3-A1-R5-S2,WH2,200,20,0
2024-01-29,P010,WH2-Z3-A1-R5-S2,WH2,179,21,0
2024-01-30,P010,WH2-Z3-A1-R5-S2,WH2,158,21,0
2024-01-31,P010,WH2-Z3-A1-R5-S2,WH2,136,22,0
2024-02-01,P010,WH2-Z3-A1-R5-S2,WH2,114,22,0
2024-02-02,P010,WH2-Z3-A1-R5-S2,WH2,86,28,0
2024-02-03,P010,WH2-Z3-A1-R5-S2,WH2,60,26,0
2024-02-04,P010,WH2-Z3-A1-R5-S2,WH2,34,26,0
2024-02-05,P010,WH2-Z3-A1-R5-S2,WH2,22,12,0
2024-02-06,P010,WH2-Z3-A1-R5-S2,WH2,0,22,0
2024-02-07,P010,WH2-Z3-A1-R5-S2,WH2,418,21,439
2024-02-08,P010,WH2-Z3-A1-R5-S2,WH2,398,20,0
2024-02-09,P010,WH2-Z3-A1-R5-S2,WH2,375,23,0
2024-02-10,P010,WH2-Z3-A1-R5-S2,WH2,353,22,0
2024-02-11,P010,WH2-Z3-A1-R5-S2,WH2,329,24,0
2024-02-12,P010,WH2-Z3-A1-R5-S2,WH2,309,20,0
2024-02-13,P010,WH2-Z3-A1-R5-S2,WH2,289,20,0
2024-02-14,P010,WH2-Z3-A1-R5-S2,WH2,268,21,0
2024-02-15,P010,WH2-Z3-A1-R5-S2,WH2,252,16,0
2024-02-16,P010,WH2-Z3-A1-R5-S2,WH2,225,27,0
2024-02-17,P010,WH2-Z3-A1-R5-S2,WH2,191,34,0
2024-02-18,P010,WH2-Z3-A1-R5-S2,WH2,167,24,0
2024-02-19,P010,WH2-Z3-A1-R5-S2,WH2,148,19,0
2024-02-20,P010,WH2-Z3-A1-R5-S2,WH2,124,24,0
2024-02-21,P010,WH2-Z3-A1-R5-S2,WH2,109,15,0
2024-02-22,P010,WH2-Z3-A1-R5-S2,WH2,84,25,0
2024-02-23,P010,WH2-Z3-A1-R5-S2,WH2,67,17,0
2024-02-24,P010,WH2-Z3-A1-R5-S2,WH2,33,34,0
2024-02-25,P010,WH2-Z3-A1-R5-S2,WH2,4,29,0
2024-02-26,P010,WH2-Z3-A1-R5-S2,WH2,0,4,0
2024-02-27,P010,WH2-Z3-A1-R5-S2,WH2,387,52,439
2024-02-28,P010,WH2-Z3-A1-R5-S2,WH2,361,26,0
2024-02-29,P010,WH2-Z3-A1-R5-S2,WH2,343,18,0
2024-03-01,P010,WH2-Z3-A1-R5-S2,WH2,323,20,0
2024-03-02,P010,WH2-Z3-A1-R5-S2,WH2,297,26,0
2024-03-03,P010,WH2-Z3-A1-R5-S2,WH2,270,27,0
2024-03-04,P010,WH2-Z3-A1-R5-S2,WH2,252,18,0
2024-03-05,P010,WH2-Z3-A1-R5-S2,WH2,226,26,0
2024-03-06,P010,WH2-Z3-A1-R5-S2,WH2,208,18,0
2024-03-07,P010,WH2-Z3-A1-R5-S2,WH2,188,20,0
2024-03-08,P010,WH2-Z3-A1-R5-S2,WH2,163,25,0
2024-03-09,P010,WH2-Z3-A1-R5-S2,WH2,137,26,0
2024-03-10,P010,WH2-Z3-A1-R5-S2,WH2,115,22,0
2024-03-11,P010,WH2-Z3-A1-R5-S2,WH2,88,27,0
2024-03-12,P010,WH2-Z3-A1-R5-S2,WH2,69,19,0
2024-03-13,P010,WH2-Z3-A1-R5-S2,WH2,47,22,0
2024-03-14,P010,WH2-Z3-A1-R5-S2,WH2,24,23,0
2024-03-15,P010,WH2-Z3-A1-R5-S2,WH2,7,17,0
2024-03-16,P010,WH2-Z3-A1-R5-S2,WH2,422,24,439
2024-03-17,P010,WH2-Z3-A1-R5-S2,WH2,396,26,0
2024-03-18,P010,WH2-Z3-A1-R5-S2,WH2,373,23,0
2024-03-19,P010,WH2-Z3-A1-R5-S2,WH2,359,14,0
2024-03-20,P010,WH2-Z3-A1-R5-S2,WH2,339,20,0
2024-03-21,P010,WH2-Z3-A1-R5-S2,WH2,282,57,0
2024-03-22,P010,WH2-Z3-A1-R5-S2,WH2,274,8,0
2024-03-23,P010,WH2-Z3-A1-R5-S2,WH2,249,25,0
2024-03-24,P010,WH2-Z3-A1-R5-S2,WH2,224,25,0
2024-03-25,P010,WH2-Z3-A1-R5-S2,WH2,207,17,0
2024-03-26,P010,WH2-Z3-A1-R5-S2,WH2,178,29,0
2024-03-27,P010,WH2-Z3-A1-R5-S2,WH2,166,12,0
2024-03-28,P010,WH2-Z3-A1-R5-S2,WH2,151,15,0
2024-03-29,P010,WH2-Z3-A1-R5-S2,WH2,133,18,0
2024-03-30,P010,WH2-Z3-A1-R5-S2,WH2,108,25,0
2024-03-31,P010,WH2-Z3-A1-R5-S2,WH2,92,16,0
2024-04-01,P010,WH2-Z3-A1-R5-S2,WH2,73,19,0
2024-04-02,P010,WH2-Z3-A1-R5-S2,WH2,57,16,0
2024-04-03,P010,WH2-Z3-A1-R5-S2,WH2,37,20,0
2024-04-04,P010,WH2-Z3-A1-R5-S2,WH2,26,11,0
2024-04-05,P010,WH2-Z3-A1-R5-S2,WH2,444,21,439
2024-04-06,P010,WH2-Z3-A1-R5-S2,WH2,421,23,0
2024-04-07,P010,WH2-Z3-A1-R5-S2,WH2,393,28,0
2024-04-08,P010,WH2-Z3-A1-R5-S2,WH2,370,23,0
2024-04-09,P010,WH2-Z3-A1-R5-S2,WH2,350,20,0
2024-04-10,P010,WH2-Z3-A1-R5-S2,WH2,321,29,0
2024-04-11,P010,WH2-Z3-A1-R5-S2,WH2,299,22,0
2024-04-12,P010,WH2-Z3-A1-R5-S2,WH2,284,15,0
2024-04-13,P010,WH2-Z3-A1-R5-S2,WH2,249,35,0
2024-04-14,P010,WH2-Z3-A1-R5-S2,WH2,227,22,0
2024-04-15,P010,WH2-Z3-A1-R5-S2,WH2,213,14,0
2024-04-16,P010,WH2-Z3-A1-R5-S2,WH2,193,20,0
2024-04-17,P010,WH2-Z3-A1-R5-S2,WH2,175,18,0
2024-04-18,P010,WH2-Z3-A1-R5-S2,WH2,151,24,0
2024-04-19,P010,WH2-Z3-A1-R5-S2,WH2,130,21,0
2024-04-20,P010,WH2-Z3-A1-R5-S2,WH2,102,28,0
2024-04-21,P010,WH2-Z3-A1-R5-S2,WH2,81,21,0
2024-04-22,P010,WH2-Z3-A1-R5-S2,WH2,60,21,0
2024-04-23,P010,WH2-Z3-A1-R5-S2,WH2,45,15,0
2024-04-24,P010,WH2-Z3-A1-R5-S2,WH2,24,21,0
2024-04-25,P010,WH2-Z3-A1-R5-S2,WH2,5,19,0
2024-04-26,P010,WH2-Z3-A1-R5-S2,WH2,416,28,439
2024-04-27,P010,WH2-Z3-A1-R5-S2,WH2,384,32,0
2024-04-28,P010,WH2-Z3-A1-R5-S2,WH2,357,27,0
2024-04-29,P010,WH2-Z3-A1-R5-S2,WH2,334,23,0
2024-04-30,P010,WH2-Z3-A1-R5-S2,WH2,314,20,0
2024-05-01,P010,WH2-Z3-A1-R5-S2,WH2,237,77,0
2024-05-02,P010,WH2-Z3-A1-R5-S2,WH2,206,31,0
2024-05-03,P010,WH2-Z3-A1-R5-S2,WH2,181,25,0
2024-05-04,P010,WH2-Z3-A1-R5-S2,WH2,158,23,0
2024-05-05,P010,WH2-Z3-A1-R5-S2,WH2,132,26,0
2024-05-06,P010,WH2-Z3-A1-R5-S2,WH2,122,10,0
2024-05-07,P010,WH2-Z3-A1-R5-S2,WH2,100,22,0
2024-05-08,P010,WH2-Z3-A1-R5-S2,WH2,67,33,0
2024-05-09,P010,WH2-Z3-A1-R5-S2,WH2,42,25,0
2024-05-10,P010,WH2-Z3-A1-R5-S2,WH2,23,19,0
2024-05-11,P010,WH2-Z3-A1-R5-S2,WH2,0,23,0
2024-05-12,P010,WH2-Z3-A1-R5-S2,WH2,415,24,439
2024-05-13,P010,WH2-Z3-A1-R5-S2,WH2,389,26,0
2024-05-14,P010,WH2-Z3-A1-R5-S2,WH2,374,15,0
2024-05-15,P010,WH2-Z3-A1-R5-S2,WH2,354,20,0
2024-05-16,P010,WH2-Z3-A1-R5-S2,WH2,339,15,0
2024-05-17,P010,WH2-Z3-A1-R5-S2,WH2,313,26,0
2024-05-18,P010,WH2-Z3-A1-R5-S2,WH2,285,28,0
2024-05-19,P010,WH2-Z3-A1-R5-S2,WH2,260,25,0
2024-05-20,P010,WH2-Z3-A1-R5-S2,WH2,241,19,0
2024-05-21,P010,WH2-Z3-A1-R5-S2,WH2,223,18,0
2024-05-22,P010,WH2-Z3-A1-R5-S2,WH2,206,17,0
2024-05-23,P010,WH2-Z3-A1-R5-S2,WH2,158,48,0
2024-05-24,P010,WH2-Z3-A1-R5-S2,WH2,135,23,0
2024-05-25,P010,WH2-Z3-A1-R5-S2,WH2,112,23,0
2024-05-26,P010,WH2-Z3-A1-R5-S2,WH2,90,22,0
2024-05-27,P010,WH2-Z3-A1-R5-S2,WH2,74,16,0
2024-05-28,P010,WH2-Z3-A1-R5-S2,WH2,53,21,0
2024-05-29,P010,WH2-Z3-A1-R5-S2,WH2,32,21,0
2024-05-30,P010,WH2-Z3-A1-R5-S2,WH2,12,20,0
2024-05-31,P010,WH2-Z3-A1-R5-S2,WH2,433,18,439
2024-06-01,P010,WH2-Z3-A1-R5-S2,WH2,404,29,0
2024-06-02,P010,WH2-Z3-A1-R5-S2,WH2,383,21,0
2024-06-03,P010,WH2-Z3-A1-R5-S2,WH2,368,15,0
2024-06-04,P010,WH2-Z3-A1-R5-S2,WH2,348,20,0
2024-06-05,P010,WH2-Z3-A1-R5-S2,WH2,328,20,0
2024-06-06,P010,WH2-Z3-A1-R5-S2,WH2,304,24,0
2024-06-07,P010,WH2-Z3-A1-R5-S2,WH2,282,22,0
2024-06-08,P010,WH2-Z3-A1-R5-S2,WH2,261,21,0
2024-06-09,P010,WH2-Z3-A1-R5-S2,WH2,165,96,0
2024-06-10,P010,WH2-Z3-A1-R5-S2,WH2,142,23,0
2024-06-11,P010,WH2-Z3-A1-R5-S2,WH2,123,19,0
2024-06-12,P010,WH2-Z3-A1-R5-S2,WH2,102,21,0
2024-06-13,P010,WH2-Z3-A1-R5-S2,WH2,76,26,0
2024-06-14,P010,WH2-Z3-A1-R5-S2,WH2,61,15,0
2024-06-15,P010,WH2-Z3-A1-R5-S2,WH2,31,30,0
2024-06-16,P010,WH2-Z3-A1-R5-S2,WH2,4,27,0
2024-06-17,P010,WH2-Z3-A1-R5-S2,WH2,417,26,439
2024-06-18,P010,WH2-Z3-A1-R5-S2,WH2,392,25,0
2024-06-19,P010,WH2-Z3-A1-R5-S2,WH2,375,17,0
2024-06-20,P010,WH2-Z3-A1-R5-S2,WH2,357,18,0
2024-06-21,P010,WH2-Z3-A1-R5-S2,WH2,342,15,0
2024-06-22,P010,WH2-Z3-A1-R5-S2,WH2,325,17,0
2024-06-23,P010,WH2-Z3-A1-R5-S2,WH2,301,24,0
2024-06-24,P010,WH2-Z3-A1-R5-S2,WH2,280,21,0
2024-06-25,P010,WH2-Z3-A1-R5-S2,WH2,260,20,0
2024-06-26,P010,WH2-Z3-A1-R5-S2,WH2,194,66,0
2024-06-27,P010,WH2-Z3-A1-R5-S2,WH2,172,22,0
2024-06-28,P010,WH2-Z3-A1-R5-S2,WH2,152,20,0
2024-06-29,P010,WH2-Z3-A1-R5-S2,WH2,132,20,0
2024-06-30,P010,WH2-Z3-A1-R5-S2,WH2,107,25,0
2024-07-01,P010,WH2-Z3-A1-R5-S2,WH2,81,26,0
2024-07-02,P010,WH2-Z3-A1-R5-S2,WH2,59,22,0
2024-07-03,P010,WH2-Z3-A1-R5-S2,WH2,35,24,0
2024-07-04,P010,WH2-Z3-A1-R5-S2,WH2,17,18,0
2024-07-05,P010,WH2-Z3-A1-R5-S2,WH2,1,16,0
2024-07-06,P010,WH2-Z3-A1-R5-S2,WH2,414,26,439
2024-07-07,P010,WH2-Z3-A1-R5-S2,WH2,387,27,0
2024-07-08,P010,WH2-Z3-A1-R5-S2,WH2,364,23,0
2024-07-09,P010,WH2-Z3-A1-R5-S2,WH2,348,16,0
2024-07-10,P010,WH2-Z3-A1-R5-S2,WH2,326,22,0
2024-07-11,P010,WH2-Z3-A1-R5-S2,WH2,312,14,0
2024-07-12,P010,WH2-Z3-A1-R5-S2,WH2,293,19,0
2024-07-13,P010,WH2-Z3-A1-R5-S2,WH2,265,28,0
2024-07-14,P010,WH2-Z3-A1-R5-S2,WH2,236,29,0
2024-07-15,P010,WH2-Z3-A1-R5-S2,WH2,218,18,0
2024-07-16,P010,WH2-Z3-A1-R5-S2,WH2,190,28,0
2024-07-17,P010,WH2-Z3-A1-R5-S2,WH2,169,21,0
2024-07-18,P010,WH2-Z3-A1-R5-S2,WH2,150,19,0
2024-07-19,P010,WH2-Z3-A1-R5-S2,WH2,129,21,0
2024-07-20,P010,WH2-Z3-A1-R5-S2,WH2,65,64,0
2024-07-21,P010,WH2-Z3-A1-R5-S2,WH2,33,32,0
2024-07-22,P010,WH2-Z3-A1-R5-S2,WH2,0,33,0
2024-07-23,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-07-24,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-07-25,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-07-26,P010,WH2-Z3-A1-R5-S2,WH2,412,27,439
2024-07-27,P010,WH2-Z3-A1-R5-S2,WH2,385,27,0
2024-07-28,P010,WH2-Z3-A1-R5-S2,WH2,354,31,0
2024-07-29,P010,WH2-Z3-A1-R5-S2,WH2,339,15,0
2024-07-30,P010,WH2-Z3-A1-R5-S2,WH2,316,23,0
2024-07-31,P010,WH2-Z3-A1-R5-S2,WH2,302,14,0
2024-08-01,P010,WH2-Z3-A1-R5-S2,WH2,284,18,0
2024-08-02,P010,WH2-Z3-A1-R5-S2,WH2,259,25,0
2024-08-03,P010,WH2-Z3-A1-R5-S2,WH2,227,32,0
2024-08-04,P010,WH2-Z3-A1-R5-S2,WH2,201,26,0
2024-08-05,P010,WH2-Z3-A1-R5-S2,WH2,166,35,0
2024-08-06,P010,WH2-Z3-A1-R5-S2,WH2,145,21,0
2024-08-07,P010,WH2-Z3-A1-R5-S2,WH2,126,19,0
2024-08-08,P010,WH2-Z3-A1-R5-S2,WH2,106,20,0
2024-08-09,P010,WH2-Z3-A1-R5-S2,WH2,87,19,0
2024-08-10,P010,WH2-Z3-A1-R5-S2,WH2,58,29,0
2024-08-11,P010,WH2-Z3-A1-R5-S2,WH2,34,24,0
2024-08-12,P010,WH2-Z3-A1-R5-S2,WH2,6,28,0
2024-08-13,P010,WH2-Z3-A1-R5-S2,WH2,421,24,439
2024-08-14,P010,WH2-Z3-A1-R5-S2,WH2,404,17,0
2024-08-15,P010,WH2-Z3-A1-R5-S2,WH2,383,21,0
2024-08-16,P010,WH2-Z3-A1-R5-S2,WH2,338,45,0
2024-08-17,P010,WH2-Z3-A1-R5-S2,WH2,315,23,0
2024-08-18,P010,WH2-Z3-A1-R5-S2,WH2,290,25,0
2024-08-19,P010,WH2-Z3-A1-R5-S2,WH2,266,24,0
2024-08-20,P010,WH2-Z3-A1-R5-S2,WH2,249,17,0
2024-08-21,P010,WH2-Z3-A1-R5-S2,WH2,229,20,0
2024-08-22,P010,WH2-Z3-A1-R5-S2,WH2,209,20,0
2024-08-23,P010,WH2-Z3-A1-R5-S2,WH2,183,26,0
2024-08-24,P010,WH2-Z3-A1-R5-S2,WH2,113,70,0
2024-08-25,P010,WH2-Z3-A1-R5-S2,WH2,86,27,0
2024-08-26,P010,WH2-Z3-A1-R5-S2,WH2,70,16,0
2024-08-27,P010,WH2-Z3-A1-R5-S2,WH2,52,18,0
2024-08-28,P010,WH2-Z3-A1-R5-S2,WH2,34,18,0
2024-08-29,P010,WH2-Z3-A1-R5-S2,WH2,14,20,0
2024-08-30,P010,WH2-Z3-A1-R5-S2,WH2,0,14,0
2024-08-31,P010,WH2-Z3-A1-R5-S2,WH2,362,77,439
2024-09-01,P010,WH2-Z3-A1-R5-S2,WH2,346,16,0
2024-09-02,P010,WH2-Z3-A1-R5-S2,WH2,327,19,0
2024-09-03,P010,WH2-Z3-A1-R5-S2,WH2,306,21,0
2024-09-04,P010,WH2-Z3-A1-R5-S2,WH2,286,20,0
2024-09-05,P010,WH2-Z3-A1-R5-S2,WH2,265,21,0
2024-09-06,P010,WH2-Z3-A1-R5-S2,WH2,200,65,0
2024-09-07,P010,WH2-Z3-A1-R5-S2,WH2,167,33,0
2024-09-08,P010,WH2-Z3-A1-R5-S2,WH2,130,37,0
2024-09-09,P010,WH2-Z3-A1-R5-S2,WH2,110,20,0
2024-09-10,P010,WH2-Z3-A1-R5-S2,WH2,91,19,0
2024-09-11,P010,WH2-Z3-A1-R5-S2,WH2,68,23,0
2024-09-12,P010,WH2-Z3-A1-R5-S2,WH2,44,24,0
2024-09-13,P010,WH2-Z3-A1-R5-S2,WH2,20,24,0
2024-09-14,P010,WH2-Z3-A1-R5-S2,WH2,0,20,0
2024-09-15,P010,WH2-Z3-A1-R5-S2,WH2,413,26,439
2024-09-16,P010,WH2-Z3-A1-R5-S2,WH2,399,14,0
2024-09-17,P010,WH2-Z3-A1-R5-S2,WH2,374,25,0
2024-09-18,P010,WH2-Z3-A1-R5-S2,WH2,345,29,0
2024-09-19,P010,WH2-Z3-A1-R5-S2,WH2,325,20,0
2024-09-20,P010,WH2-Z3-A1-R5-S2,WH2,299,26,0
2024-09-21,P010,WH2-Z3-A1-R5-S2,WH2,273,26,0
2024-09-22,P010,WH2-Z3-A1-R5-S2,WH2,245,28,0
2024-09-23,P010,WH2-Z3-A1-R5-S2,WH2,226,19,0
2024-09-24,P010,WH2-Z3-A1-R5-S2,WH2,211,15,0
2024-09-25,P010,WH2-Z3-A1-R5-S2,WH2,191,20,0
2024-09-26,P010,WH2-Z3-A1-R5-S2,WH2,175,16,0
2024-09-27,P010,WH2-Z3-A1-R5-S2,WH2,157,18,0
2024-09-28,P010,WH2-Z3-A1-R5-S2,WH2,130,27,0
2024-09-29,P010,WH2-Z3-A1-R5-S2,WH2,106,24,0
2024-09-30,P010,WH2-Z3-A1-R5-S2,WH2,85,21,0
2024-10-01,P010,WH2-Z3-A1-R5-S2,WH2,67,18,0
2024-10-02,P010,WH2-Z3-A1-R5-S2,WH2,43,24,0
2024-10-03,P010,WH2-Z3-A1-R5-S2,WH2,23,20,0
2024-10-04,P010,WH2-Z3-A1-R5-S2,WH2,2,21,0
2024-10-05,P010,WH2-Z3-A1-R5-S2,WH2,412,29,439
2024-10-06,P010,WH2-Z3-A1-R5-S2,WH2,391,21,0
2024-10-07,P010,WH2-Z3-A1-R5-S2,WH2,370,21,0
2024-10-08,P010,WH2-Z3-A1-R5-S2,WH2,349,21,0
2024-10-09,P010,WH2-Z3-A1-R5-S2,WH2,323,26,0
2024-10-10,P010,WH2-Z3-A1-R5-S2,WH2,293,30,0
2024-10-11,P010,WH2-Z3-A1-R5-S2,WH2,271,22,0
2024-10-12,P010,WH2-Z3-A1-R5-S2,WH2,248,23,0
2024-10-13,P010,WH2-Z3-A1-R5-S2,WH2,226,22,0
2024-10-14,P010,WH2-Z3-A1-R5-S2,WH2,207,19,0
2024-10-15,P010,WH2-Z3-A1-R5-S2,WH2,185,22,0
2024-10-16,P010,WH2-Z3-A1-R5-S2,WH2,165,20,0
2024-10-17,P010,WH2-Z3-A1-R5-S2,WH2,149,16,0
2024-10-18,P010,WH2-Z3-A1-R5-S2,WH2,134,15,0
2024-10-19,P010,WH2-Z3-A1-R5-S2,WH2,103,31,0
2024-10-20,P010,WH2-Z3-A1-R5-S2,WH2,23,80,0
2024-10-21,P010,WH2-Z3-A1-R5-S2,WH2,0,23,0
2024-10-22,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-10-23,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-10-24,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-10-25,P010,WH2-Z3-A1-R5-S2,WH2,419,20,439
2024-10-26,P010,WH2-Z3-A1-R5-S2,WH2,397,22,0
2024-10-27,P010,WH2-Z3-A1-R5-S2,WH2,379,18,0
2024-10-28,P010,WH2-Z3-A1-R5-S2,WH2,319,60,0
2024-10-29,P010,WH2-Z3-A1-R5-S2,WH2,300,19,0
2024-10-30,P010,WH2-Z3-A1-R5-S2,WH2,277,23,0
2024-10-31,P010,WH2-Z3-A1-R5-S2,WH2,259,18,0
2024-11-01,P010,WH2-Z3-A1-R5-S2,WH2,237,22,0
2024-11-02,P010,WH2-Z3-A1-R5-S2,WH2,217,20,0
2024-11-03,P010,WH2-Z3-A1-R5-S2,WH2,191,26,0
2024-11-04,P010,WH2-Z3-A1-R5-S2,WH2,176,15,0
2024-11-05,P010,WH2-Z3-A1-R5-S2,WH2,152,24,0
2024-11-06,P010,WH2-Z3-A1-R5-S2,WH2,127,25,0
2024-11-07,P010,WH2-Z3-A1-R5-S2,WH2,107,20,0
2024-11-08,P010,WH2-Z3-A1-R5-S2,WH2,92,15,0
2024-11-09,P010,WH2-Z3-A1-R5-S2,WH2,69,23,0
2024-11-10,P010,WH2-Z3-A1-R5-S2,WH2,43,26,0
2024-11-11,P010,WH2-Z3-A1-R5-S2,WH2,23,20,0
2024-11-12,P010,WH2-Z3-A1-R5-S2,WH2,1,22,0
2024-11-13,P010,WH2-Z3-A1-R5-S2,WH2,418,22,439
2024-11-14,P010,WH2-Z3-A1-R5-S2,WH2,398,20,0
2024-11-15,P010,WH2-Z3-A1-R5-S2,WH2,373,25,0
2024-11-16,P010,WH2-Z3-A1-R5-S2,WH2,343,30,0
2024-11-17,P010,WH2-Z3-A1-R5-S2,WH2,318,25,0
2024-11-18,P010,WH2-Z3-A1-R5-S2,WH2,290,28,0
2024-11-19,P010,WH2-Z3-A1-R5-S2,WH2,264,26,0
2024-11-20,P010,WH2-Z3-A1-R5-S2,WH2,226,38,0
2024-11-21,P010,WH2-Z3-A1-R5-S2,WH2,198,28,0
2024-11-22,P010,WH2-Z3-A1-R5-S2,WH2,159,39,0
2024-11-23,P010,WH2-Z3-A1-R5-S2,WH2,120,39,0
2024-11-24,P010,WH2-Z3-A1-R5-S2,WH2,77,43,0
2024-11-25,P010,WH2-Z3-A1-R5-S2,WH2,49,28,0
2024-11-26,P010,WH2-Z3-A1-R5-S2,WH2,23,26,0
2024-11-27,P010,WH2-Z3-A1-R5-S2,WH2,0,23,0
2024-11-28,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-11-29,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-11-30,P010,WH2-Z3-A1-R5-S2,WH2,394,45,439
2024-12-01,P010,WH2-Z3-A1-R5-S2,WH2,344,50,0
2024-12-02,P010,WH2-Z3-A1-R5-S2,WH2,305,39,0
2024-12-03,P010,WH2-Z3-A1-R5-S2,WH2,267,38,0
2024-12-04,P010,WH2-Z3-A1-R5-S2,WH2,226,41,0
2024-12-05,P010,WH2-Z3-A1-R5-S2,WH2,184,42,0
2024-12-06,P010,WH2-Z3-A1-R5-S2,WH2,136,48,0
2024-12-07,P010,WH2-Z3-A1-R5-S2,WH2,89,47,0
2024-12-08,P010,WH2-Z3-A1-R5-S2,WH2,21,68,0
2024-12-09,P010,WH2-Z3-A1-R5-S2,WH2,0,21,0
2024-12-10,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-12-11,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-12-12,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-12-13,P010,WH2-Z3-A1-R5-S2,WH2,400,39,439
2024-12-14,P010,WH2-Z3-A1-R5-S2,WH2,348,52,0
2024-12-15,P010,WH2-Z3-A1-R5-S2,WH2,291,57,0
2024-12-16,P010,WH2-Z3-A1-R5-S2,WH2,145,146,0
2024-12-17,P010,WH2-Z3-A1-R5-S2,WH2,103,42,0
2024-12-18,P010,WH2-Z3-A1-R5-S2,WH2,57,46,0
2024-12-19,P010,WH2-Z3-A1-R5-S2,WH2,8,49,0
2024-12-20,P010,WH2-Z3-A1-R5-S2,WH2,0,8,0
2024-12-21,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-12-22,P010,WH2-Z3-A1-R5-S2,WH2,0,0,0
2024-12-23,P010,WH2-Z3-A1-R5-S2,WH2,382,57,439
2024-12-24,P010,WH2-Z3-A1-R5-S2,WH2,328,54,0
2024-12-25,P010,WH2-Z3-A1-R5-S2,WH2,277,51,0
2024-12-26,P010,WH2-Z3-A1-R5-S2,WH2,230,47,0
2024-12-27,P010,WH2-Z3-A1-R5-S2,WH2,187,43,0
2024-12-28,P010,WH2-Z3-A1-R5-S2,WH2,153,34,0
2024-12-29,P010,WH2-Z3-A1-R5-S2,WH2,123,30,0
2024-12-30,P010,WH2-Z3-A1-R5-S2,WH2,106,17,0
2024-01-01,P010,WH1-Z4-A2-R3-S1,WH1,275,14,0
2024-01-02,P010,WH1-Z4-A2-R3-S1,WH1,259,16,0
2024-01-03,P010,WH1-Z4-A2-R3-S1,WH1,250,9,0
2024-01-04,P010,WH1-Z4-A2-R3-S1,WH1,239,11,0
2024-01-05,P010,WH1-Z4-A2-R3-S1,WH1,228,11,0
2024-01-06,P010,WH1-Z4-A2-R3-S1,WH1,210,18,0
2024-01-07,P010,WH1-Z4-A2-R3-S1,WH1,190,20,0
2024-01-08,P010,WH1-Z4-A2-R3-S1,WH1,179,11,0
2024-01-09,P010,WH1-Z4-A2-R3-S1,WH1,174,5,0
2024-01-10,P010,WH1-Z4-A2-R3-S1,WH1,160,14,0
2024-01-11,P010,WH1-Z4-A2-R3-S1,WH1,149,11,0
2024-01-12,P010,WH1-Z4-A2-R3-S1,WH1,131,18,0
2024-01-13,P010,WH1-Z4-A2-R3-S1,WH1,117,14,0
2024-01-14,P010,WH1-Z4-A2-R3-S1,WH1,104,13,0
2024-01-15,P010,WH1-Z4-A2-R3-S1,WH1,97,7,0
2024-01-16,P010,WH1-Z4-A2-R3-S1,WH1,87,10,0
2024-01-17,P010,WH1-Z4-A2-R3-S1,WH1,77,10,0
