date,vehicle_id,odometer_km,engine_temp_avg_c,engine_temp_max_c,oil_pressure_psi,battery_voltage,brake_pad_wear_pct,tire_pressure_avg_psi,fuel_consumed_liters,idle_time_minutes
2024-05-02,TRK-008,58433.9,89.6,102.3,41.1,13.83,50.4,34.2,11.65,57
2024-05-03,TRK-008,58608.2,88.5,102.3,43.9,13.89,50.8,35.5,15.84,43
2024-05-04,TRK-008,58643.9,88.5,101.9,40.3,13.97,50.9,35.1,3.36,57
2024-05-05,TRK-008,58690.2,87.8,100.5,43.8,13.84,51.0,35.7,4.39,65
2024-05-06,TRK-008,58791.3,90.1,102.3,41.0,13.62,51.2,35.4,9.4,27
2024-05-07,TRK-008,58925.9,87.1,101.8,40.1,13.9,51.5,35.9,12.11,48
2024-05-08,TRK-008,59039.2,90.1,102.3,40.8,14.1,51.8,35.1,10.08,41
2024-05-09,TRK-008,59183.0,90.6,104.7,40.6,13.9,52.1,34.2,12.81,41
2024-05-10,TRK-008,59266.8,88.5,102.5,41.6,13.97,52.3,36.2,7.59,22
2024-05-11,TRK-008,59345.8,88.6,104.5,39.4,14.01,52.5,35.3,7.37,23
2024-05-12,TRK-008,59422.9,88.9,102.0,40.1,13.72,52.7,33.8,7.1,24
2024-05-13,TRK-008,59562.9,90.9,103.2,41.8,13.53,53.0,34.7,12.41,9
2024-05-14,TRK-008,59677.3,88.6,101.3,39.2,13.71,53.3,34.7,10.2,36
2024-05-15,TRK-008,59802.9,88.5,101.3,38.8,13.78,53.6,34.7,11.69,47
2024-05-16,TRK-008,59904.2,89.8,101.9,43.9,13.8,53.9,35.4,9.23,48
2024-05-17,TRK-008,60001.8,88.3,100.8,43.0,13.89,54.1,35.6,9.36,71
2024-05-18,TRK-008,60073.5,88.7,101.1,39.9,13.79,54.3,35.8,7.08,52
2024-05-19,TRK-008,60159.1,88.3,101.7,39.3,13.86,54.5,33.9,7.88,25
2024-05-20,TRK-008,60302.2,92.1,104.7,39.1,14.05,54.8,34.6,13.32,45
2024-05-21,TRK-008,60450.7,88.2,101.6,41.4,13.96,55.2,34.5,13.19,49
2024-05-22,TRK-008,60585.1,89.0,103.2,41.3,13.97,55.5,34.6,12.0,55
2024-05-23,TRK-008,60685.9,89.1,102.6,39.4,13.74,55.7,35.5,8.94,39
2024-05-24,TRK-008,60807.0,88.9,101.7,40.3,13.92,56.0,35.7,10.78,35
2024-05-25,TRK-008,60860.4,90.3,103.7,39.7,13.87,56.1,34.0,5.24,46
2024-05-26,TRK-008,60938.1,90.3,102.7,41.5,13.77,56.3,34.3,7.55,35
2024-05-27,TRK-008,61043.8,89.9,102.4,40.5,13.83,56.6,35.0,9.65,19
2024-05-28,TRK-008,61208.3,90.4,104.3,40.5,14.04,57.0,34.0,14.93,36
2024-05-29,TRK-008,61306.8,91.5,103.6,41.4,13.81,57.2,35.1,9.49,14
2024-05-30,TRK-008,61423.4,91.7,104.7,41.9,13.82,57.5,34.1,10.61,41
2024-05-31,TRK-008,61546.9,89.2,102.7,40.9,13.84,57.8,35.0,11.41,21
2024-06-01,TRK-008,61625.9,88.3,100.4,42.1,13.92,58.0,35.4,7.52,43
2024-06-02,TRK-008,61696.8,88.6,102.4,42.1,13.73,58.1,34.7,6.32,55
2024-06-03,TRK-008,61774.1,89.9,104.7,38.6,13.78,58.3,34.7,7.27,38
2024-06-04,TRK-008,61916.8,89.6,103.2,41.9,13.81,58.6,34.0,12.86,41
2024-06-05,TRK-008,62046.7,90.6,104.0,39.6,13.83,59.0,34.3,11.52,34
2024-06-06,TRK-008,62182.3,87.6,100.4,41.1,13.8,59.3,34.7,12.34,35
2024-06-07,TRK-008,62267.6,87.4,99.9,40.7,13.91,59.5,35.2,7.84,53
2024-06-08,TRK-008,62328.5,89.0,101.4,41.7,13.87,59.6,35.4,5.84,38
2024-06-09,TRK-008,62373.0,86.4,98.6,39.6,14.03,59.7,34.9,4.36,39
2024-06-10,TRK-008,62511.9,88.5,103.1,41.7,13.84,60.1,35.0,12.59,28
2024-06-11,TRK-008,62632.7,88.9,102.5,41.7,13.91,60.4,34.5,11.58,37
2024-06-12,TRK-008,62723.7,88.2,100.4,42.5,14.14,60.6,34.2,8.26,45
2024-06-13,TRK-008,62808.0,91.9,106.3,40.7,13.84,60.8,35.5,7.92,31
2024-06-14,TRK-008,62936.5,90.6,103.1,41.1,14.06,61.1,35.5,11.45,40
2024-06-15,TRK-008,63009.0,90.5,104.3,42.3,13.95,61.2,35.5,6.63,50
2024-06-16,TRK-008,63094.8,93.6,107.1,40.6,13.84,61.5,35.7,8.19,44
2024-06-17,TRK-008,63161.3,89.0,104.2,41.6,13.99,61.6,35.3,5.9,56
2024-06-18,TRK-008,63285.6,88.6,101.5,42.2,13.86,61.9,34.3,11.07,69
2024-06-19,TRK-008,63423.4,92.2,107.9,41.4,14.02,62.2,33.5,12.44,37
2024-06-20,TRK-008,63596.5,88.2,101.6,38.6,13.84,62.6,34.1,15.66,33
2024-06-21,TRK-008,63700.7,87.1,99.9,41.3,13.89,62.9,35.9,9.33,36
2024-06-22,TRK-008,63700.7,86.7,100.2,42.2,14.06,62.9,34.8,0.0,0
2024-06-23,TRK-008,63801.3,89.2,101.9,39.1,13.7,63.1,36.1,9.39,6
2024-06-24,TRK-008,63907.9,88.3,102.7,42.4,13.82,63.4,33.7,9.7,19
2024-06-25,TRK-008,64033.0,88.2,102.2,41.0,13.84,63.7,34.2,11.39,37
2024-06-26,TRK-008,64158.3,90.1,104.6,41.3,13.99,64.0,34.1,11.55,27
2024-06-27,TRK-008,64242.0,91.0,105.9,41.2,13.85,64.2,37.0,7.8,36
2024-06-28,TRK-008,64363.0,90.6,106.0,39.6,13.74,64.5,37.3,11.12,48
2024-06-29,TRK-008,64447.4,91.0,103.4,41.3,13.9,64.7,34.2,7.68,46
2024-06-30,TRK-008,64503.4,87.6,100.9,40.8,13.88,64.8,35.7,5.11,43
2024-07-01,TRK-008,64625.8,91.1,104.2,43.4,13.87,65.1,35.6,11.25,35
2024-07-02,TRK-008,64720.7,88.2,101.2,40.2,13.97,65.3,35.2,8.45,51
2024-07-03,TRK-008,64870.6,89.9,102.3,41.4,14.04,65.7,35.6,13.35,46
2024-07-04,TRK-008,64870.6,90.1,103.3,39.0,13.7,65.7,35.6,0.0,0
2024-07-05,TRK-008,65021.2,90.2,102.7,41.9,14.01,66.0,34.8,13.43,26
2024-07-06,TRK-008,65100.3,89.4,102.5,41.8,14.02,66.2,34.4,7.09,42
2024-07-07,TRK-008,65201.8,90.3,103.6,39.6,14.1,66.5,35.2,9.42,45
2024-07-08,TRK-008,65321.1,89.9,101.9,39.5,13.74,66.8,35.7,10.76,60
2024-07-09,TRK-008,65441.6,87.4,99.8,42.2,14.0,67.0,34.7,10.96,35
2024-07-10,TRK-008,65531.3,87.4,99.4,40.8,13.77,67.3,33.9,8.38,49
2024-07-11,TRK-008,65658.9,89.8,103.9,44.5,13.76,67.6,35.9,11.49,29
2024-07-12,TRK-008,65819.4,89.7,103.5,42.6,13.81,67.9,33.1,14.29,37
2024-07-13,TRK-008,65871.6,90.0,104.7,40.6,13.84,68.1,36.3,4.78,14
2024-07-14,TRK-008,65938.4,88.3,100.9,41.7,13.65,68.2,36.6,5.98,76
2024-07-15,TRK-008,66033.1,86.9,101.6,39.3,13.95,68.4,35.4,8.38,13
2024-07-16,TRK-008,66208.2,88.1,101.0,42.1,13.94,68.9,35.9,16.05,28
2024-07-17,TRK-008,66334.2,89.3,101.7,43.1,13.93,69.2,35.0,11.49,48
2024-07-18,TRK-008,66409.2,86.6,100.3,40.7,13.79,69.3,34.5,6.84,37
2024-07-19,TRK-008,66409.2,91.7,104.0,41.7,14.0,69.3,35.9,0.0,7
2024-07-20,TRK-008,66470.9,89.5,101.7,39.9,14.1,69.5,36.5,5.88,46
2024-07-21,TRK-008,66525.3,88.4,102.9,42.0,13.83,69.6,35.0,5.3,42
2024-07-22,TRK-008,66645.0,88.3,101.1,40.1,13.88,69.9,35.9,10.93,64
2024-07-23,TRK-008,66758.9,90.1,103.9,41.8,13.83,70.2,33.7,10.52,42
2024-07-24,TRK-008,66881.8,87.2,99.8,44.4,13.93,70.5,35.7,11.6,31
2024-07-25,TRK-008,67009.7,87.9,100.8,42.2,13.91,70.8,34.8,11.72,60
2024-07-26,TRK-008,67111.9,88.2,102.7,39.7,13.88,71.0,33.3,9.46,22
2024-07-27,TRK-008,67143.0,88.7,101.2,39.9,13.95,71.1,35.5,2.85,34
2024-07-28,TRK-008,67188.0,87.6,100.8,40.3,13.91,71.2,33.8,4.04,38
2024-07-29,TRK-008,67257.9,87.6,100.6,40.8,13.96,71.4,35.2,6.62,16
2024-07-30,TRK-008,67422.7,89.6,102.3,41.2,13.89,71.8,35.9,15.33,65
2024-07-31,TRK-008,67510.7,90.2,104.8,43.0,13.92,72.0,34.5,8.36,43
2024-08-01,TRK-008,67647.7,90.2,102.7,41.9,13.76,72.3,33.6,12.2,33
2024-08-02,TRK-008,67784.1,91.1,105.8,39.6,14.03,72.6,35.6,12.28,31
2024-08-03,TRK-008,67866.0,87.3,104.3,40.2,13.65,72.8,35.3,7.31,41
2024-08-04,TRK-008,67909.6,89.3,104.1,38.9,13.83,72.9,35.0,4.06,25
2024-08-05,TRK-008,68018.5,86.2,98.8,39.3,13.92,73.2,35.6,9.97,30
2024-08-06,TRK-008,68103.0,90.4,103.2,41.6,13.87,73.4,35.4,7.8,38
2024-08-07,TRK-008,68212.3,92.1,104.2,42.0,14.02,73.6,35.7,10.16,17
2024-08-08,TRK-008,68212.3,90.6,103.4,43.0,13.96,73.6,35.2,0.0,0
2024-08-09,TRK-008,68345.6,88.2,101.4,42.2,14.04,74.0,34.4,12.2,46
2024-08-10,TRK-008,68347.4,89.1,101.8,41.2,13.89,74.0,37.6,0.22,44
2024-08-11,TRK-008,68441.4,88.5,101.6,40.2,13.98,74.2,36.4,8.41,33
2024-08-12,TRK-008,68555.6,90.1,104.8,39.5,13.92,74.5,34.4,10.17,60
2024-08-13,TRK-008,68688.6,87.3,101.2,39.1,13.92,74.8,35.6,12.21,20
2024-08-14,TRK-008,68760.0,90.8,103.9,42.5,14.0,74.9,33.6,6.99,39
2024-08-15,TRK-008,68879.3,91.9,104.4,40.9,13.96,75.2,34.4,11.0,40
2024-08-16,TRK-008,68958.1,91.8,108.4,42.6,13.98,75.4,34.4,7.28,43
2024-08-17,TRK-008,69030.5,89.8,102.9,42.8,13.68,75.6,34.4,6.61,42
2024-08-18,TRK-008,69108.0,87.9,100.1,42.7,13.96,75.8,34.4,7.2,59
2024-08-19,TRK-008,69228.5,89.4,102.9,41.2,14.12,76.1,35.7,11.39,33
2024-08-20,TRK-008,69328.8,85.9,99.5,40.6,13.65,76.3,34.1,9.11,49
2024-08-21,TRK-008,69462.5,90.3,103.2,40.7,13.91,76.6,34.8,11.83,30
2024-08-22,TRK-008,69535.3,90.2,104.2,37.9,13.88,76.8,35.5,6.83,45
2024-08-23,TRK-008,69683.2,91.2,103.9,40.0,13.98,77.1,34.1,13.32,29
2024-08-24,TRK-008,69718.3,89.1,102.2,42.5,14.01,77.2,36.1,3.43,23
2024-08-25,TRK-008,69777.9,88.7,101.9,39.6,13.69,77.4,35.7,5.47,0
2024-08-26,TRK-008,69886.5,89.2,102.4,41.4,14.08,77.6,33.8,10.05,17
2024-08-27,TRK-008,69970.1,88.9,101.9,42.7,13.73,77.8,35.4,7.52,47
2024-08-28,TRK-008,70135.5,87.4,100.6,38.4,13.68,78.2,33.1,14.86,55
2024-08-29,TRK-008,70227.1,90.3,103.6,39.8,13.96,78.4,35.0,8.64,41
2024-08-30,TRK-008,70345.1,89.7,104.5,42.3,13.76,78.7,35.3,10.62,36
2024-08-31,TRK-008,70427.7,89.6,103.9,40.3,14.03,78.9,33.5,7.76,33
2024-09-01,TRK-008,70458.2,89.7,105.0,41.5,13.9,79.0,34.9,2.76,49
2024-09-02,TRK-008,70543.9,89.7,102.8,39.5,13.66,79.2,33.5,7.78,56
2024-09-03,TRK-008,70654.1,90.1,102.4,40.8,13.92,79.4,34.4,10.19,30
2024-09-04,TRK-008,70778.7,90.8,103.8,43.9,13.71,79.7,34.6,11.14,53
2024-09-05,TRK-008,70901.1,89.2,101.4,42.2,13.83,80.0,33.4,11.31,60
2024-09-06,TRK-008,71017.3,90.8,104.4,40.1,14.06,80.3,35.1,10.54,42
2024-09-07,TRK-008,71081.0,89.6,101.7,39.7,13.86,80.5,34.9,6.34,36
2024-09-08,TRK-008,71147.9,89.3,101.8,38.7,13.94,80.6,35.7,6.23,31
2024-09-09,TRK-008,71265.7,88.8,103.5,43.3,13.91,80.9,34.1,11.02,0
2024-09-10,TRK-008,71363.3,90.5,103.4,40.4,13.91,81.1,36.3,9.1,33
2024-09-11,TRK-008,71456.0,89.9,102.9,42.5,13.95,81.4,36.1,8.37,43
2024-09-12,TRK-008,71585.8,90.8,104.1,40.9,13.97,81.7,34.6,12.0,33
2024-09-13,TRK-008,71666.8,89.4,102.5,39.7,13.94,81.9,34.9,7.84,26
2024-09-14,TRK-008,71707.2,88.7,102.6,42.0,13.88,82.0,35.6,3.73,25
2024-09-15,TRK-008,71770.4,90.5,102.8,42.0,14.09,82.1,34.7,6.01,20
2024-09-16,TRK-008,71850.2,91.4,104.5,42.6,14.01,82.3,34.6,7.27,25
2024-09-17,TRK-008,71954.2,89.5,101.9,40.5,13.93,82.5,34.4,9.36,26
2024-09-18,TRK-008,72089.5,92.5,105.1,40.8,13.98,82.9,33.6,12.02,25
2024-09-19,TRK-008,72171.6,89.6,103.0,42.1,13.84,83.1,36.1,7.5,20
2024-09-20,TRK-008,72270.4,90.5,105.2,40.4,14.04,83.3,35.2,8.85,26
2024-09-21,TRK-008,72369.8,90.2,105.6,39.1,13.69,83.5,34.4,8.86,72
2024-09-22,TRK-008,72434.1,90.9,103.2,41.9,14.06,83.7,34.8,5.79,22
2024-09-23,TRK-008,72561.0,91.2,103.6,39.9,13.88,84.0,34.1,11.54,47
2024-09-24,TRK-008,72691.9,88.7,100.8,39.3,13.81,84.3,35.7,11.81,34
2024-09-25,TRK-008,72818.7,88.6,102.2,40.0,13.78,84.6,34.6,11.61,25
2024-09-26,TRK-008,72968.0,91.2,104.8,40.3,13.98,85.0,35.9,13.29,36
2024-09-27,TRK-008,73114.9,88.3,101.3,40.8,13.9,85.3,34.7,13.48,39
2024-09-28,TRK-008,73208.2,89.5,102.6,42.0,13.96,85.5,35.5,8.37,24
2024-09-29,TRK-008,73274.8,89.6,101.8,41.0,13.91,85.7,34.0,5.99,39
2024-09-30,TRK-008,73386.2,91.6,103.6,40.8,13.95,86.0,36.1,10.23,40
2024-10-01,TRK-008,73494.2,90.4,104.1,38.5,13.74,86.2,35.0,10.08,35
2024-10-02,TRK-008,73621.6,92.6,105.7,40.8,14.03,86.5,35.6,11.41,36
2024-10-03,TRK-008,73741.3,87.4,100.4,38.7,13.9,86.8,32.8,10.68,23
2024-10-04,TRK-008,73835.7,92.1,105.8,40.8,13.76,87.0,34.9,8.82,23
2024-10-05,TRK-008,73905.7,87.4,101.1,39.7,14.09,87.2,35.0,6.28,56
2024-10-06,TRK-008,73970.9,90.9,106.6,42.0,13.7,87.3,35.0,5.95,44
2024-10-07,TRK-008,74062.2,90.8,103.0,41.5,13.89,87.6,35.5,8.47,51
2024-10-08,TRK-008,74184.3,87.6,103.9,39.5,13.81,87.9,35.2,10.83,57
2024-10-09,TRK-008,74260.9,89.1,103.8,40.1,13.88,88.0,34.5,6.93,51
2024-10-10,TRK-008,74318.8,90.8,104.6,40.2,14.16,88.2,34.9,5.8,47
2024-10-11,TRK-008,74422.9,90.1,103.8,42.2,13.96,88.4,35.2,9.57,31
2024-10-12,TRK-008,74452.3,89.8,103.2,40.8,13.84,88.5,34.4,3.6,47
2024-10-13,TRK-008,74539.9,86.2,98.6,41.9,13.86,88.7,34.8,7.86,28
2024-10-14,TRK-008,74716.4,90.2,102.7,40.6,13.87,89.1,33.5,15.8,29
2024-10-15,TRK-008,74834.9,89.7,102.5,40.8,14.04,89.4,35.0,10.52,47
2024-10-16,TRK-008,74971.9,90.9,103.1,39.0,14.12,89.7,35.0,12.27,50
2024-10-17,TRK-008,75099.5,90.2,102.6,41.1,13.94,90.0,34.9,12.0,45
2024-10-18,TRK-008,75212.5,88.5,101.9,41.4,13.94,90.3,34.8,10.51,14
2024-10-19,TRK-008,75247.5,91.7,104.0,40.7,13.86,90.4,33.7,3.79,33
2024-10-20,TRK-008,75314.3,89.9,102.6,41.7,13.93,90.5,34.0,6.19,16
2024-10-21,TRK-008,75425.3,90.0,103.2,39.4,13.98,90.8,34.7,10.06,35
2024-10-22,TRK-008,75425.3,89.0,102.4,38.9,14.02,90.8,36.2,0.0,11
2024-10-23,TRK-008,75592.5,89.8,103.3,39.6,14.15,91.2,34.7,14.88,24
2024-10-24,TRK-008,75724.3,90.0,103.1,41.1,13.61,91.5,35.0,11.67,54
2024-10-25,TRK-008,75724.3,90.3,103.4,40.6,13.95,91.5,34.2,0.0,0
2024-10-26,TRK-008,75752.7,88.8,102.1,39.3,13.97,91.6,34.6,3.13,26
2024-10-27,TRK-008,75817.5,88.0,100.2,41.8,13.86,91.7,34.9,5.86,38
2024-10-28,TRK-008,75817.5,85.9,99.2,39.7,13.75,91.7,33.9,0.0,17
2024-10-29,TRK-008,75892.3,88.4,101.5,42.0,13.83,91.9,35.4,6.88,33
2024-10-30,TRK-008,76019.7,87.5,99.7,38.0,14.03,92.2,34.2,11.51,57
2024-10-31,TRK-008,76161.2,89.5,101.9,41.2,13.87,92.6,34.0,12.93,23
2024-11-01,TRK-008,76300.9,88.0,100.7,38.3,13.79,92.9,35.2,12.5,23
2024-11-02,TRK-008,76300.9,91.2,105.2,42.0,13.83,92.9,35.4,0.0,12
2024-11-03,TRK-008,76349.9,90.0,102.3,41.5,13.77,93.0,36.5,4.7,20
2024-11-04,TRK-008,76485.5,89.6,104.8,40.0,13.92,93.3,35.2,12.35,30
2024-11-05,TRK-008,76580.7,89.4,103.8,40.7,14.02,93.6,33.2,8.59,7
2024-11-06,TRK-008,76726.2,89.4,102.9,41.8,13.69,93.9,35.9,13.09,45
2024-11-07,TRK-008,76847.2,90.3,104.2,39.9,13.78,94.2,34.6,11.07,48
2024-11-08,TRK-008,76949.5,91.2,104.6,43.5,13.92,94.4,34.5,9.58,56
2024-11-09,TRK-008,77013.4,91.9,106.7,41.2,13.97,94.6,34.2,5.94,42
2024-11-10,TRK-008,77013.4,87.9,100.3,40.8,14.01,94.6,34.0,0.0,0
2024-11-11,TRK-008,77138.9,89.7,103.1,40.5,13.8,94.9,35.0,11.15,25
2024-11-12,TRK-008,77268.2,86.7,98.8,37.1,13.62,95.2,36.2,11.66,51
2024-11-13,TRK-008,77268.2,89.8,103.5,41.1,13.94,95.2,34.4,0.0,7
2024-11-14,TRK-008,77396.4,90.8,106.9,40.5,13.84,95.5,34.7,11.45,21
2024-11-15,TRK-008,77568.5,91.0,104.0,40.2,13.84,95.9,35.3,15.35,20
2024-11-16,TRK-008,77606.3,88.7,101.7,40.6,13.98,96.0,33.6,3.51,37
2024-11-17,TRK-008,77664.3,89.1,101.7,39.5,13.87,96.1,34.0,5.34,41
2024-11-18,TRK-008,77768.8,90.0,104.6,41.0,13.85,96.4,34.8,9.81,48
2024-11-19,TRK-008,77846.8,90.6,105.9,40.9,13.78,96.6,35.9,7.55,70
2024-11-20,TRK-008,78002.2,89.2,101.2,39.9,13.68,96.9,36.0,14.04,42
2024-11-21,TRK-008,78136.1,90.6,102.9,42.9,13.87,97.3,36.5,12.31,36
2024-11-22,TRK-008,78259.5,88.1,100.2,39.3,13.95,97.6,34.2,11.34,42
2024-11-23,TRK-008,78353.3,90.4,104.3,40.8,14.06,97.8,36.3,9.0,55
2024-11-24,TRK-008,78463.0,86.3,99.2,41.4,13.97,98.0,34.7,9.98,29
2024-11-25,TRK-008,78614.8,86.3,99.8,40.9,13.91,98.4,36.3,13.76,32
2024-11-26,TRK-008,78726.4,88.5,103.8,41.3,13.89,98.7,33.9,10.13,51
2024-11-27,TRK-008,78817.0,92.1,104.5,41.6,14.03,98.9,35.8,8.67,28
2024-11-28,TRK-008,78938.4,91.6,105.0,39.5,14.11,99.2,33.8,11.31,34
2024-11-29,TRK-008,78938.4,91.2,105.7,41.0,14.14,99.2,34.6,0.0,7
2024-11-30,TRK-008,78938.4,91.7,104.8,39.0,13.86,99.2,34.5,0.0,7
2024-12-01,TRK-008,78938.4,89.1,104.3,42.3,13.93,99.2,33.8,0.0,54
2024-12-02,TRK-008,79015.0,89.1,101.5,42.4,13.95,99.4,35.2,6.96,45
2024-12-03,TRK-008,79193.6,89.5,102.2,39.2,13.93,99.8,33.9,16.67,35
2024-12-04,TRK-008,79311.4,88.6,102.5,41.6,13.55,3.0,34.1,10.63,35
2024-12-05,TRK-008,79407.3,91.4,105.4,40.5,13.87,3.2,34.8,8.65,36
2024-12-06,TRK-008,79507.6,87.5,101.8,39.6,13.92,3.4,34.2,9.3,30
2024-12-07,TRK-008,79596.3,88.8,101.9,41.6,13.98,3.6,34.4,8.23,45
2024-12-08,TRK-008,79661.8,89.7,105.2,38.6,13.83,3.8,36.9,6.42,47
2024-12-09,TRK-008,79783.1,90.9,103.2,39.6,14.02,4.1,34.5,10.91,22
2024-12-10,TRK-008,79945.0,86.6,99.6,40.9,14.0,4.5,36.3,14.79,45
2024-12-11,TRK-008,80040.0,90.9,104.3,40.6,14.05,4.7,33.6,8.5,69
2024-12-12,TRK-008,80132.0,91.5,104.6,40.1,14.01,4.9,34.8,8.4,35
2024-12-13,TRK-008,80241.8,84.8,97.3,41.6,14.01,5.2,35.2,9.94,45
2024-12-14,TRK-008,80241.8,91.0,103.5,41.4,13.73,5.2,38.0,0.0,16
2024-12-15,TRK-008,80278.4,87.1,100.1,38.8,13.82,5.3,35.2,3.47,35
2024-12-16,TRK-008,80392.4,91.0,104.1,42.4,13.82,5.5,35.0,10.19,24
2024-12-17,TRK-008,80531.3,89.7,102.9,40.2,14.08,5.9,35.7,12.47,56
2024-12-18,TRK-008,80614.7,88.8,103.4,41.3,13.95,6.1,34.7,8.02,75
2024-12-19,TRK-008,80714.0,90.6,103.6,43.5,13.87,6.3,34.3,9.18,40
2024-12-20,TRK-008,80714.0,90.1,102.2,40.3,14.12,6.3,36.3,0.0,0
2024-12-21,TRK-008,80801.6,86.7,99.2,43.6,13.84,6.5,34.4,7.98,47
2024-12-22,TRK-008,80914.8,89.5,102.9,40.9,13.79,6.8,36.2,10.18,34
2024-12-23,TRK-008,80953.9,88.1,102.6,41.9,13.87,6.9,35.3,4.05,28
2024-12-24,TRK-008,81079.0,91.2,103.4,41.0,13.92,7.2,36.0,11.6,25
2024-12-25,TRK-008,81225.4,89.2,104.1,43.4,13.8,7.5,36.1,12.97,28
2024-12-26,TRK-008,81359.3,92.1,105.5,41.4,13.86,7.8,34.1,11.89,26
2024-12-27,TRK-008,81459.4,93.9,106.2,40.4,14.06,8.1,36.5,9.0,39
2024-12-28,TRK-008,81482.9,90.8,103.6,39.2,14.13,8.1,34.6,2.09,41
2024-12-29,TRK-008,81537.4,90.4,105.5,41.4,13.84,8.3,35.5,4.88,33
2024-12-30,TRK-008,81651.2,89.7,105.8,40.9,13.97,8.5,36.6,10.56,41
2024-01-01,TRK-009,86029.4,92.5,104.9,39.1,13.8,37.0,33.8,11.55,52
2024-01-02,TRK-009,86185.2,91.6,105.3,43.0,13.77,37.3,35.4,16.63,43
2024-01-03,TRK-009,86329.6,88.6,102.0,39.1,13.89,37.7,34.6,15.39,29
2024-01-04,TRK-009,86434.4,91.6,104.6,41.4,13.71,37.9,35.5,11.09,36
2024-01-05,TRK-009,86547.0,90.6,103.8,41.9,13.85,38.2,34.5,11.88,52
2024-01-06,TRK-009,86595.9,89.5,101.8,42.3,13.8,38.3,33.4,5.84,45
2024-01-07,TRK-009,86595.9,94.9,108.6,41.6,13.81,38.3,35.1,0.0,0
2024-01-08,TRK-009,86732.5,89.5,102.2,40.5,13.88,38.6,36.9,14.29,32
2024-01-09,TRK-009,86898.9,90.0,104.5,42.8,13.8,39.0,33.5,17.69,59
2024-01-10,TRK-009,87079.7,87.9,101.2,43.1,13.79,39.5,34.8,19.14,46
2024-01-11,TRK-009,87209.2,89.1,101.3,40.5,14.08,39.8,33.8,13.84,62
2024-01-12,TRK-009,87426.3,88.7,103.3,41.0,13.83,40.3,34.5,22.66,44
2024-01-13,TRK-009,87426.3,92.7,106.6,39.5,13.97,40.3,34.6,0.0,0
2024-01-14,TRK-009,87499.2,88.2,100.3,39.3,13.83,40.5,36.2,8.17,70
2024-01-15,TRK-009,87605.6,88.0,101.8,40.0,13.83,40.7,36.0,11.39,38
2024-01-16,TRK-009,87712.1,90.1,102.6,40.3,13.9,41.0,34.1,11.61,36
2024-01-17,TRK-009,87848.4,92.7,106.5,40.9,13.97,41.3,33.0,14.4,42
2024-01-18,TRK-009,87978.6,88.3,101.8,41.2,13.93,41.6,34.8,13.79,42
2024-01-19,TRK-009,88116.4,89.0,102.4,39.7,14.18,41.9,33.9,15.08,47
2024-01-20,TRK-009,88278.6,91.0,105.6,40.9,13.87,42.3,35.0,17.33,65
2024-01-21,TRK-009,88363.6,90.5,108.3,39.2,13.87,42.5,33.6,9.34,33
2024-01-22,TRK-009,88508.1,88.8,101.9,42.9,13.76,42.9,36.0,15.58,62
2024-01-23,TRK-009,88678.9,89.2,105.2,41.2,13.81,43.3,35.2,18.3,31
2024-01-24,TRK-009,88779.7,89.4,102.9,38.9,13.9,43.5,35.7,10.72,29
2024-01-25,TRK-009,88901.4,88.3,101.5,38.2,13.87,43.8,36.1,13.12,29
2024-01-26,TRK-009,89038.3,87.6,100.6,38.7,13.86,44.1,36.7,14.84,36
2024-01-27,TRK-009,89079.5,88.9,101.5,41.3,13.98,44.2,34.8,4.51,45
2024-01-28,TRK-009,89107.4,90.1,106.9,39.6,13.93,44.3,34.2,4.1,41
2024-01-29,TRK-009,89231.0,92.5,105.1,38.3,13.88,44.6,35.0,13.07,49
2024-01-30,TRK-009,89428.8,90.8,103.8,41.1,13.72,45.1,33.9,20.86,19
2024-01-31,TRK-009,89565.3,87.6,99.9,39.9,13.77,45.4,35.7,14.43,21
2024-02-01,TRK-009,89747.9,90.1,102.8,40.8,13.92,45.8,35.6,19.33,45
2024-02-02,TRK-009,89850.4,88.6,101.9,42.8,13.98,46.1,35.9,10.79,41
2024-02-03,TRK-009,89931.9,90.6,105.2,40.4,14.16,46.3,34.5,9.03,49
2024-02-04,TRK-009,90054.9,91.4,103.6,38.6,13.93,46.5,35.5,13.04,58
2024-02-05,TRK-009,90190.9,88.8,102.7,37.3,13.79,46.9,33.7,14.42,31
2024-02-06,TRK-009,90299.7,93.2,106.4,42.0,13.93,47.1,35.2,11.49,34
2024-02-07,TRK-009,90444.9,87.5,100.8,40.4,13.94,47.5,36.2,16.04,46
2024-02-08,TRK-009,90539.5,90.0,105.7,37.2,13.87,47.7,35.2,10.09,28
2024-02-09,TRK-009,90690.8,91.2,106.5,42.4,13.91,48.1,35.9,15.88,36
2024-02-10,TRK-009,90766.8,88.6,102.4,38.8,13.72,48.2,34.7,7.98,45
2024-02-11,TRK-009,90766.8,84.7,97.2,37.9,13.74,48.2,35.7,0.0,32
2024-02-12,TRK-009,90922.3,91.1,103.7,40.9,13.8,48.6,34.6,16.48,47
2024-02-13,TRK-009,91029.7,88.5,102.8,40.9,13.67,48.9,36.2,11.63,40
2024-02-14,TRK-009,91178.1,86.6,99.6,40.1,13.77,49.2,33.8,16.44,47
2024-02-15,TRK-009,91284.7,87.9,103.3,42.7,14.02,49.5,36.1,11.14,24
